Gold	Predictions	Probabilities	Filename
Haiti	['Haiti', 'Barbados', 'Trinidad and Tobago', 'Dominica', 'Saint Lucia']	[0.9999809265136719, 1.8194581571151502e-05, 8.472404715575976e-07, 1.5566014468942923e-15, 6.090075254656185e-21]	1doALNOJPJJPACA5FO7Zvg
Haiti	['Haiti', 'Guatemala', 'Cuba', 'Barbados', 'Honduras']	[1.0, 6.388891918414085e-30, 5.723858152345981e-32, 1.4090647967257366e-37, 1.229124845648927e-38]	la2RBFyl1D48BJfDNPeutQ
Haiti	['Nicaragua', 'El Salvador', 'Indonesia', 'Guatemala', 'Honduras']	[0.993137001991272, 0.004297738894820213, 0.002563166432082653, 2.1634357381117297e-06, 8.722237931912957e-10]	duGpBQkmWfKmwSr8H2KC3g
Haiti	['Haiti', 'Tanzania', 'Barbados', 'Senegal', 'Mozambique']	[1.0, 3.0603608536239335e-10, 1.2489007944944147e-29, 3.1063992224010734e-31, 6.207923879114218e-34]	9dPvPj0RDyfxd42ZmPOm-w
Haiti	['Haiti', 'Mozambique', 'Cuba', 'Comoros', 'Tanzania']	[1.0, 1.0723427553738071e-25, 1.528728174883254e-27, 5.9422127167400375e-30, 7.285657600388411e-39]	niZ5DUxYyJUE8HxerYjZZQ
Haiti	['Guatemala', 'El Salvador', 'Mexico', 'Nicaragua', 'Honduras']	[0.9973994493484497, 0.0026001424994319677, 4.306899370476458e-07, 7.413646085918657e-11, 1.4662628750050644e-11]	Cj7GP6H8mCI3tfDXgKSdXw
Haiti	['Haiti', 'Barbados', 'Trinidad and Tobago', 'Saint Lucia', 'Honduras']	[1.0, 2.1223307670754227e-13, 3.195599260224521e-28, 3.783505853677006e-44, 1.401298464324817e-45]	lB9vHHamG5IGqFhR0-Vcgg
Haiti	['Haiti', 'El Salvador', 'Philippines', 'Honduras', 'Trinidad and Tobago']	[1.0, 3.677981297300903e-08, 1.6509407729792258e-10, 6.52225010111529e-11, 9.639651002337629e-14]	rHjTJ5tRjjfFljuB6GoCQA
Haiti	['El Salvador', 'Mexico', 'Honduras', 'Trinidad and Tobago', 'Haiti']	[0.9998732805252075, 0.00012666007387451828, 1.023271467559539e-09, 6.844829564256472e-11, 1.1541600140885233e-11]	ZqdZzJAn9V_dQDYWj4EmSw
Haiti	['Haiti', 'Trinidad and Tobago', 'Barbados', 'Guyana', 'Dominica']	[1.0, 3.581868829316548e-11, 8.214060941841295e-13, 4.1383332289319397e-20, 1.0057315665455943e-21]	_zmkkY0d8EcURInV7wGzpw
Haiti	['Haiti', 'Honduras', 'Cuba', 'Barbados', 'El Salvador']	[1.0, 4.7737172994755e-23, 1.0534892044032669e-32, 8.913603215604537e-33, 4.763413054331442e-34]	Yh0YaN5VaBEZFusyHj7O9g
Haiti	['Haiti', 'Barbados', 'Trinidad and Tobago', 'Dominica', 'Honduras']	[1.0, 5.3435019387680294e-21, 9.759718604436586e-29, 4.92517846476435e-37, 1.3100795394911288e-39]	XDPcSkosS1qo93eLLeED3A
Haiti	['Haiti', 'Trinidad and Tobago', 'Barbados', 'Dominica', 'Saint Lucia']	[0.7481757402420044, 0.2506610155105591, 0.001163202105090022, 4.2907002820516404e-14, 7.722725620151047e-17]	vy_6zBHV_nETwiex5cMUfQ
Haiti	['Haiti', 'Honduras', 'Barbados', 'Cuba', 'Guatemala']	[1.0, 6.692618593807797e-29, 4.933855143425866e-34, 1.9110855543431842e-36, 1.0953100908757714e-38]	wHjOvHNfPftSGrVrny79vA
Haiti	['Haiti', 'Mozambique', 'Cuba', 'Honduras', 'Mexico']	[1.0, 2.3334830046732593e-31, 8.233929443223213e-33, 3.534890408469134e-33, 4.598047244033633e-36]	DtUMS5Cok6YDku8fLKJ2gw
Haiti	['Haiti', 'Trinidad and Tobago', 'Barbados', 'Dominica', 'Saint Lucia']	[0.9999967813491821, 3.2631560316076502e-06, 6.762366666634989e-09, 6.8695557055298284e-12, 8.25272901232299e-13]	9gI70xJ1mpKcZZ4M8NAppA
Haiti	['Haiti', 'Comoros', 'Barbados', 'Honduras', 'Mozambique']	[1.0, 1.013163128561886e-14, 6.047678129937368e-16, 1.241778358641182e-16, 8.082046581412449e-23]	mQ9TSfYaiKhde5Z4ZPmOAA
Haiti	['Haiti', 'Cuba', 'Mozambique', 'Barbados', 'Trinidad and Tobago']	[1.0, 6.623939931990948e-29, 2.0179693841131173e-29, 1.0800493817106614e-31, 1.3894935565669657e-34]	itLa_92K5FoUR6_XIMR1WA
Haiti	['Haiti', 'Honduras', 'Philippines', 'Netherlands', 'India']	[1.0, 1.719423438931829e-36, 3.832551299928375e-42, 0.0, 0.0]	iuox2DKYixLACaPBx1XtBQ
Haiti	['Haiti', 'Honduras', 'Cuba', 'Barbados', 'Trinidad and Tobago']	[1.0, 1.0680325782202159e-16, 2.4783783161025295e-22, 2.8495697074175206e-24, 1.0104276860395942e-27]	kmji2l8A17reNKycWdoGTA
Haiti	['Haiti', 'Barbados', 'Trinidad and Tobago', 'Honduras', 'Guatemala']	[1.0, 1.634724248531622e-15, 1.4832483333037346e-21, 8.346462406987455e-22, 4.163130227130292e-27]	YcoV1IH5fpwgLRSpdw9uUA
Haiti	['Haiti', 'Mexico', 'Guatemala', 'Honduras', 'Turkey']	[1.0, 2.0682651982708493e-17, 5.469159174387664e-27, 9.800907625562846e-29, 1.3852036009538993e-31]	fIfhouQQyZKa1izO-41qmQ
Haiti	['Philippines', 'Nicaragua', 'El Salvador', 'Haiti', 'Guatemala']	[0.9889261722564697, 0.010812025517225266, 0.0002618820872157812, 2.735839998990741e-08, 1.2667518423103985e-10]	rCsSz_x1eUcii_sKmNCHRQ
Haiti	['Haiti', 'Trinidad and Tobago', 'Barbados', 'Panama', 'Honduras']	[0.9999998807907104, 1.370879800788316e-07, 2.360176776239342e-10, 2.5050020244958907e-14, 1.1025745156347972e-16]	5RhUcLEeZepiaNQN1Icpeg
Haiti	['Haiti', 'El Salvador', 'Panama', 'Honduras', 'Guatemala']	[0.9999234676361084, 7.470689888577908e-05, 1.7188592664751923e-06, 1.2577019958825986e-07, 5.5628238015970055e-08]	10G5gGaCzs91RY-NSB7KxQ
Haiti	['Haiti', 'Cuba', 'Honduras', 'Barbados', 'Trinidad and Tobago']	[1.0, 1.3273980674847784e-33, 2.4627596302754368e-39, 5.744623054499588e-41, 1.401298464324817e-45]	k1DPY3YP-fVJRQBd5U5QWQ
Haiti	['Haiti', 'Barbados', 'Honduras', 'Comoros', 'Trinidad and Tobago']	[1.0, 1.78053144946171e-30, 1.2113286354116946e-39, 1.6773122228428763e-40, 5.4804782939743596e-42]	8yXyC7wV2CGhUiWMr0l-GQ
Haiti	"['Comoros', ""Côte d'Ivoire"", 'Trinidad and Tobago', 'Suriname', 'Guatemala']"	[0.9999433755874634, 4.683127917815e-05, 9.140651854977477e-06, 5.480182494466135e-07, 1.1693407353519092e-10]	eSa7Ect-Rfms67eaVnemXA
Haiti	['Haiti', 'Barbados', 'Senegal', 'Cuba', 'Mexico']	[1.0, 5.161448525525802e-13, 6.895690564916049e-15, 4.179937195493786e-18, 2.071886778523305e-20]	aUMXI09OCzsjOoxLDF6uwQ
Haiti	['Philippines', 'El Salvador', 'Haiti', 'Honduras', 'Nicaragua']	[1.0, 1.810645472734567e-26, 1.0888749293497424e-28, 1.9420904526432445e-30, 1.4705292902122733e-33]	WfipHl8z2ZWUBO2k_sAgjA
Haiti	['Haiti', 'Honduras', 'Guatemala', 'Mexico', 'Cuba']	[1.0, 9.033777957460909e-13, 1.765731102244521e-16, 1.4126837362894665e-19, 1.827429542795883e-20]	r983gVW3eKSDEraR9sIfkg
Iraq	['Iraq', 'Iran', 'Egypt', 'South Korea', 'Costa Rica']	[1.0, 2.1860256043467146e-43, 5.605193857299268e-45, 0.0, 0.0]	XbG6PkwjFwAi2dAmGP5G8g
Iraq	['Iraq', 'Bahrain', 'Saudi Arabia', 'Cyprus', 'Iran']	[1.0, 2.881759298529378e-34, 1.680857507957618e-41, 2.942726775082116e-44, 4.203895392974451e-45]	zKP8dbYWqERhQF2-kG-x7A
Iraq	['Iraq', 'Iran', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 4.618016083461893e-36, 0.0, 0.0, 0.0]	iG21qoxqEocElr2JZis4dg
Iraq	['Iraq', 'Iran', 'Bahrain', 'Ecuador', 'Haiti']	[1.0, 3.176885522402545e-33, 2.9308437641046414e-38, 0.0, 0.0]	I6x_mSWj5z3YU6vWlcYtGg
Iraq	['Iraq', 'Iran', 'Saudi Arabia', 'Bahrain', 'Oman']	[1.0, 8.196073382338951e-33, 1.337074222701969e-33, 1.1632879201592469e-40, 5.605193857299268e-45]	J0SwgNhyYR_nixN4WV4QHA
Iraq	['Iraq', 'Algeria', 'Saudi Arabia', 'Bahrain', 'Haiti']	[1.0, 2.865136038333372e-38, 1.0734086366574531e-40, 2.4018255678527365e-42, 0.0]	n-EflYTVWzqMSJCh4J2daA
Iraq	['Iraq', 'Bahrain', 'Kuwait', 'Saudi Arabia', 'Ecuador']	[1.0, 4.400062240362504e-34, 2.802596928649634e-45, 2.802596928649634e-45, 0.0]	4V0xlYffKXe3_NvDBlDm8w
Iraq	['Turkey', 'Cyprus', 'Iraq', 'Iran', 'Lebanon']	[0.9999685287475586, 2.2104541130829602e-05, 9.285114174417686e-06, 8.154225383805169e-08, 2.907567342447237e-08]	DLB_v5YTE6IyfjKzGf3_6Q
Iraq	['Iraq', 'Netherlands', 'Ecuador', 'Haiti', 'India']	[1.0, 0.0, 0.0, 0.0, 0.0]	6iFMlodUjdkTOOHo0XRWYA
Iraq	['Iraq', 'Bahrain', 'Saudi Arabia', 'Egypt', 'Algeria']	[1.0, 7.501983835545695e-37, 1.227962608702616e-38, 1.739974086272089e-39, 5.7718923226153485e-40]	bX1Sp5Lh8juq-iIIpFJIhQ
Iraq	['Iraq', 'Bahrain', 'Lebanon', 'Saudi Arabia', 'Egypt']	[0.9999991655349731, 8.006493885659438e-07, 3.043653547885126e-16, 2.9568702578785947e-17, 6.185276531180073e-18]	lTIWdkTHJazFyZ3myxOSqw
Iraq	['Iraq', 'Egypt', 'Bahrain', 'Lebanon', 'Saudi Arabia']	[1.0, 1.9139343282472188e-25, 3.655309333994948e-30, 2.1517328171462946e-30, 1.331012712613557e-34]	VXFVt0NylyrDkpSigPHrIg
Iraq	['Iraq', 'Bahrain', 'Kuwait', 'Saudi Arabia', 'Iran']	[1.0, 1.6693330892571643e-38, 1.2704704370985235e-39, 1.4028539056202176e-40, 1.401298464324817e-45]	wHLveQ7V6jfUBdOidhpzVQ
Iraq	['Iraq', 'Egypt', 'Bahrain', 'Ecuador', 'Haiti']	[1.0, 2.373287441711735e-24, 5.846831522409897e-37, 0.0, 0.0]	r1F_aNfKAL7hC4JUkRz64g
Iraq	['Iraq', 'Bahrain', 'Saudi Arabia', 'Kuwait', 'Oman']	[1.0, 4.770966462612904e-24, 6.750292923391579e-40, 2.3896342712131106e-41, 1.1911036946760945e-43]	IgNrJYqn0t0BgmxZuwGXtg
Iraq	['Iraq', 'Netherlands', 'Ecuador', 'Haiti', 'India']	[1.0, 0.0, 0.0, 0.0, 0.0]	4sgqFr1IZnrXwIQ_c8QpLg
Iraq	['Iraq', 'Iran', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 3.2155595860861577e-41, 0.0, 0.0, 0.0]	aLZ3hebWZp1xb-Py_qYlDQ
Iraq	['Iraq', 'Iran', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 3.2255594886625956e-26, 0.0, 0.0, 0.0]	2AD5sPez0a0nfJWz5wcp3g
Iraq	['Iraq', 'Iran', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 1.961767093723961e-33, 0.0, 0.0, 0.0]	9I79-cs27-4FfAdHYr0ReQ
Iraq	['Iraq', 'Iran', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 7.000990823853146e-39, 0.0, 0.0, 0.0]	WD7Jx6RmZa2KQ5yNRq-vJw
Iraq	['Iraq', 'Lebanon', 'Egypt', 'Iran', 'Panama']	[1.0, 5.569457113378806e-13, 1.517578509767316e-19, 1.2551545833300097e-26, 3.3224920435053907e-28]	JSPxJPnf0FUB7HIFXYGYtw
Iraq	['Turkey', 'Lebanon', 'Cyprus', 'Israel', 'Iran']	[0.9990546107292175, 0.0009453758248127997, 1.8521166822438317e-08, 1.7170272148536725e-11, 2.0375191689058312e-19]	Xo424RACvmcmG0XXK3lSfA
Iraq	['Iraq', 'Paraguay', 'Iran', 'Egypt', 'Saudi Arabia']	[1.0, 3.0308704125480744e-35, 7.833776335488142e-38, 1.0705920267441602e-42, 2.802596928649634e-45]	9sWy8eJKMz1LS2gZq5yyVA
Iraq	['Iraq', 'Netherlands', 'Ecuador', 'Haiti', 'India']	[1.0, 0.0, 0.0, 0.0, 0.0]	xzFP5cIs7NDYXq-HqSHRiw
Iraq	['Iraq', 'Bahrain', 'Kuwait', 'Saudi Arabia', 'Ecuador']	[1.0, 1.5672066101197896e-23, 2.4102333586386854e-43, 1.961817850054744e-44, 0.0]	hCnbnXRyyxEDRk1Z4iOGVA
Iraq	['Iraq', 'Iran', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 1.8045921623574994e-41, 0.0, 0.0, 0.0]	V2p4AIdT4RZttsCJJ64w1w
Iraq	['Iraq', 'Netherlands', 'Ecuador', 'Haiti', 'India']	[1.0, 0.0, 0.0, 0.0, 0.0]	eJMx3dJPEjqDuhQgzth7vA
Iraq	['Iraq', 'Iran', 'Saudi Arabia', 'Ecuador', 'Haiti']	[1.0, 2.6735558713548488e-31, 1.7631613719612719e-37, 0.0, 0.0]	h5sSUKjCVJVg8mZNlO8oEA
Iraq	['Israel', 'Turkey', 'Cyprus', 'Lebanon', 'Iraq']	[0.9975501894950867, 0.0020948247984051704, 0.0003464878536760807, 8.388056812691502e-06, 1.2239400604130424e-09]	cMNTqonjVedr70YZ5wPBJw
Iraq	['Iraq', 'Netherlands', 'Ecuador', 'Haiti', 'India']	[1.0, 0.0, 0.0, 0.0, 0.0]	10ZIYfXxyUHPJbob9_WfuQ
Iraq	['Iraq', 'Netherlands', 'Ecuador', 'Haiti', 'India']	[1.0, 0.0, 0.0, 0.0, 0.0]	8x3QOjFjCDwj0wTM46n9xA
Iraq	['Iraq', 'Iran', 'Saudi Arabia', 'Bahrain', 'Netherlands']	[1.0, 2.4744077357480582e-17, 1.347505418876316e-39, 5.124548484035856e-41, 0.0]	UPIBV61SwOrlMoJJWysfGA
Iraq	['Iraq', 'Iran', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 2.840940658528954e-39, 0.0, 0.0, 0.0]	_WBN-BxpUQgT8RPvL2c2JA
Iraq	['Iraq', 'Bahrain', 'Kuwait', 'Saudi Arabia', 'Oman']	[1.0, 3.598858521765635e-30, 1.497442152559113e-31, 2.887462282840789e-32, 4.6831394677735387e-42]	71wPfKGmfEjxsdmcnDpUGg
Iraq	['Iraq', 'Bahrain', 'Egypt', 'Lebanon', 'Kuwait']	[1.0, 6.431845503036928e-26, 1.5749400160096076e-35, 9.130645195363981e-36, 2.143851453141132e-37]	8sVavcAsHFdWHfXKeaRT1A
Iraq	['Iraq', 'Netherlands', 'Ecuador', 'Haiti', 'India']	[1.0, 0.0, 0.0, 0.0, 0.0]	jduc5aXjAZoNH6icC2Lyhw
Iraq	['Iraq', 'Bahrain', 'Haiti', 'Costa Rica', 'Ecuador']	[1.0, 1.5414283107572988e-44, 0.0, 0.0, 0.0]	eHjMxg71ArlcnCI-n9oPHg
Iraq	['Iraq', 'Netherlands', 'Ecuador', 'Haiti', 'India']	[1.0, 0.0, 0.0, 0.0, 0.0]	yR5bxWEM4mcuYinzAKb7Gg
Iraq	['Iraq', 'Netherlands', 'Ecuador', 'Haiti', 'India']	[1.0, 0.0, 0.0, 0.0, 0.0]	5cmJ-F-u-bvCGumEzFK4KQ
Iraq	['Iraq', 'Iran', 'Turkey', 'Lebanon', 'Israel']	[0.8025578260421753, 0.19727636873722076, 0.00016576545021962374, 2.1852413212286592e-09, 1.932048006671373e-16]	jxmkKIWRAPUrA37VCgjAdw
Iraq	['Iraq', 'Iran', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 7.0948660500558085e-34, 0.0, 0.0, 0.0]	HIpJEfFVBA05MAQOTpcATw
Iraq	['Iraq', 'Egypt', 'Saudi Arabia', 'Iran', 'Morocco']	[1.0, 4.287569279365515e-28, 1.785004628644555e-32, 7.658773304636189e-35, 1.0825162358964858e-38]	8gnYzX65Hml49qjfM8BRsA
Iraq	['Iraq', 'Iran', 'Saudi Arabia', 'Ecuador', 'Haiti']	[1.0, 1.3851383686158242e-26, 4.1896862265461976e-40, 0.0, 0.0]	TXvec2HH_HzBGwpEvDDQAg
Iraq	['Turkey', 'Israel', 'Lebanon', 'Iran', 'Iraq']	[0.9999983310699463, 1.6520754115845193e-06, 1.3667094123093193e-09, 8.172985205279204e-11, 1.0309608201863885e-11]	r3bz2RJC3tiHuWaBkHQ2_w
Iraq	['Iraq', 'Netherlands', 'Ecuador', 'Haiti', 'India']	[1.0, 0.0, 0.0, 0.0, 0.0]	e2YgxncNR7iiSL3YLfCyMw
Iraq	['Iran', 'Turkey', 'Iraq', 'Oman', 'Lebanon']	[1.0, 1.5740891923243794e-10, 1.11572339908661e-11, 2.787566106474793e-16, 4.63300087079406e-19]	wV7UVrpQ3BkoscYTxOmCtg
Iraq	['Iraq', 'Egypt', 'Ecuador', 'Netherlands', 'Costa Rica']	[1.0, 6.165713243029195e-44, 0.0, 0.0, 0.0]	-iYLRH5GmnpgOo0zUJaMEw
Iraq	['Iraq', 'Egypt', 'Bahrain', 'United Arab Emirates', 'Saudi Arabia']	[1.0, 1.309398162813169e-11, 2.4867631567818826e-19, 6.843970783678882e-27, 6.988592498395689e-29]	nulQHxDEI-8PsmVTvFXY5g
Iraq	['Iraq', 'Netherlands', 'Ecuador', 'Haiti', 'India']	[1.0, 0.0, 0.0, 0.0, 0.0]	nNTJK_nvMrY9wjticcStuA
Iraq	['Iraq', 'Iran', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 1.5709351173174382e-31, 0.0, 0.0, 0.0]	yIhgCYTsKGvO0j45NsPKRQ
Iraq	['Iran', 'Lebanon', 'Iraq', 'Saudi Arabia', 'Algeria']	[0.9999706745147705, 2.9199043638072908e-05, 1.3250999586489343e-07, 6.8774888006828405e-09, 1.3834284195643476e-12]	0bjD0-lzVdvBOoCRinumNQ
Iraq	['Iraq', 'Iran', 'Saudi Arabia', 'Bahrain', 'Egypt']	[1.0, 1.182371110324033e-31, 6.964838558768609e-33, 4.877464364157967e-37, 1.3763483451675137e-39]	84n4mzkce1FA5qb5BEtY3g
Iraq	['Iraq', 'Egypt', 'Ecuador', 'Netherlands', 'Costa Rica']	[1.0, 3.590838001558562e-29, 0.0, 0.0, 0.0]	BymbO76qkttQV5QAb6IvRw
Iraq	['Iraq', 'Iran', 'Lebanon', 'Netherlands', 'Ecuador']	[1.0, 6.563682006897443e-42, 1.401298464324817e-45, 0.0, 0.0]	UuTls0ZTK2_1UFrWFMquWA
Iraq	['Iraq', 'Lebanon', 'Haiti', 'Netherlands', 'Ecuador']	[1.0, 1.401298464324817e-45, 0.0, 0.0, 0.0]	scc7PP__DIQumdHtoG8kLQ
Iraq	['Iraq', 'Bahrain', 'Egypt', 'Haiti', 'Ecuador']	[1.0, 5.044674471569341e-44, 1.401298464324817e-45, 0.0, 0.0]	ZDeWNNN7zooGQ9MerO7IsA
Iraq	['Iraq', 'Bahrain', 'Kuwait', 'Saudi Arabia', 'Ecuador']	[1.0, 9.419752510257871e-31, 5.74532370373175e-43, 1.1350517561031018e-43, 0.0]	eIkudZY5iPJpFcaOkaUnBg
Iraq	['Iraq', 'Iran', 'Bahrain', 'Egypt', 'Saudi Arabia']	[1.0, 1.7970054253856592e-28, 3.069229094842528e-36, 6.274861501454227e-38, 2.8884965245127454e-41]	kPmL7hR8Ardw7dr4h2nMoQ
Iraq	['Iraq', 'Egypt', 'Ecuador', 'Netherlands', 'Costa Rica']	[1.0, 1.0141196986318701e-41, 0.0, 0.0, 0.0]	Zhm5a4B5vmrODYx6r38Ffg
Iraq	['Iraq', 'Iran', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 3.438350627630696e-39, 0.0, 0.0, 0.0]	HktPjjPBJVLH_MqoTKDPOw
Iraq	['Iran', 'Turkey', 'Oman', 'Cyprus', 'Iraq']	[1.0, 4.826539168334421e-10, 4.309877454922173e-10, 1.0916896261018772e-15, 1.6265737467885615e-17]	6Y5Lj5aXIr7qqcdtJnX40w
Iraq	['Iran', 'Iraq', 'Saudi Arabia', 'Oman', 'Lebanon']	[1.0, 8.864999121067918e-13, 1.1686684010036169e-22, 7.300653664608983e-24, 8.23555281314684e-28]	9Vg30Xqeve8XqHYFyOhNmA
Iraq	['Iraq', 'Egypt', 'Ecuador', 'Netherlands', 'Costa Rica']	[1.0, 1.3545231215856547e-40, 0.0, 0.0, 0.0]	c84NgF7NsxHZW-MbEz4dzQ
Iraq	['Iraq', 'Lebanon', 'Algeria', 'Bahrain', 'Iran']	[1.0, 4.822448863850415e-12, 5.587954521604506e-19, 2.828238253785793e-22, 2.6216867008950684e-22]	aeInmxb0eJbjBNHbVkx43A
Iraq	['Iraq', 'Iran', 'Bahrain', 'Saudi Arabia', 'Netherlands']	[1.0, 4.114889847091133e-37, 5.567725938960151e-39, 6.428596834936531e-41, 0.0]	eFNFkYlrCXlrIrHAZnjHDg
Iraq	['Iraq', 'Iran', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 4.278192237552953e-40, 0.0, 0.0, 0.0]	lkCtGn8zCkyOyS605h6sBQ
Iraq	['Iraq', 'Netherlands', 'Ecuador', 'Haiti', 'India']	[1.0, 0.0, 0.0, 0.0, 0.0]	9E4CJcLZxLkg-XkZwUZNlw
Iraq	['Iraq', 'Iran', 'Egypt', 'Bahrain', 'Saudi Arabia']	[1.0, 6.947528421974572e-28, 8.272772804567796e-35, 1.3835365466636037e-36, 2.7215458254730867e-40]	5JY2408WQNjyV0_Q932jhQ
Iraq	['Iraq', 'Netherlands', 'Ecuador', 'Haiti', 'India']	[1.0, 0.0, 0.0, 0.0, 0.0]	_EyMZd5yaxDsdWiwWhYG7g
Iraq	['Turkey', 'Iraq', 'Iran', 'Cyprus', 'Azerbaijan']	[1.0, 8.351199731748693e-09, 3.741846832383544e-09, 1.7770586055766652e-21, 3.568844021223581e-26]	jj0Y89goKcNoxwWecT-cbA
Iraq	['Iraq', 'Bahrain', 'Saudi Arabia', 'Iran', 'Kuwait']	[1.0, 1.9950745909726603e-30, 9.651833160004993e-36, 2.3241628043629264e-39, 6.516037859110399e-43]	vlXjSxFTAJCNMapsFkJMRA
Iraq	['Iraq', 'Lebanon', 'Algeria', 'Egypt', 'Ecuador']	[1.0, 3.1724906777851345e-39, 2.6764800668604006e-42, 2.3766021954948898e-42, 0.0]	8f0weWnCA3qgFiyw4WdLGA
Iraq	['Iran', 'Iraq', 'Turkey', 'Oman', 'Azerbaijan']	[0.9994714856147766, 0.0005285897641442716, 8.719602666241573e-17, 2.3932078497350134e-26, 3.134227769209672e-27]	-WJjedQ6QHG8HBpUiCABFQ
Iraq	['Iraq', 'Iran', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 2.802596928649634e-45, 0.0, 0.0, 0.0]	wik9dc34NVO5Jbkd-cBrmQ
Iraq	['Iraq', 'Iran', 'Saudi Arabia', 'Oman', 'Ethiopia']	[1.0, 6.17300406602193e-17, 5.651842960310792e-33, 1.502191953756204e-42, 8.253647954873173e-43]	z4McZVlyPXBvbXJvtlbeDw
Iraq	['Iraq', 'Iran', 'Kyrgyzstan', 'Saudi Arabia', 'Oman']	[1.0, 1.304230944875189e-15, 7.89642832778433e-29, 5.191596567242803e-30, 5.9546749141257244e-36]	UOeUaqdbCnld2Edb10lhsw
Iraq	['Iraq', 'Iran', 'Bahrain', 'Saudi Arabia', 'Netherlands']	[1.0, 5.065342405501799e-14, 6.617360224613633e-33, 4.203390925527294e-40, 0.0]	Yb6zU7WyxYD1kmUwj2Qipg
Iraq	['Iraq', 'Iran', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 9.33250764255685e-41, 0.0, 0.0, 0.0]	zbaXCNM9Hj8_HnRlXOFyNQ
Iraq	['Iraq', 'Iran', 'Saudi Arabia', 'Ecuador', 'Haiti']	[1.0, 6.545817844843092e-22, 5.47767569704571e-42, 0.0, 0.0]	1x4xcJGHP86nMU5dNIiXGA
Iraq	['Iraq', 'Bahrain', 'Algeria', 'Haiti', 'Ecuador']	[1.0, 9.805151601588967e-40, 1.6815581571897805e-44, 0.0, 0.0]	Zlbi4h0tUhp4u5XI7o1l8w
Iraq	['Iran', 'Turkey', 'Iraq', 'Lebanon', 'Morocco']	[0.9344979524612427, 0.06550202518701553, 8.985905075586942e-11, 1.580800261238558e-22, 1.510282484544388e-28]	EslihTyiVVmzCz0MjHbfig
Iraq	['Iraq', 'Bahrain', 'Kuwait', 'Algeria', 'Senegal']	[1.0, 1.7637210051810182e-13, 1.0244408817133739e-30, 6.228567231320688e-32, 2.4444327148848727e-32]	lOxi5_L_48QfD9PcD-F2lA
Iraq	['Iraq', 'Iran', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 4.074252227498954e-35, 0.0, 0.0, 0.0]	8PKy71rVwZJDwnm6JPJEvw
Iraq	['Iraq', 'Iran', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 2.802596928649634e-45, 0.0, 0.0, 0.0]	kxZZuz_V6ecBMlWDdRHT9A
Iraq	['Iran', 'Turkey', 'Iraq', 'Lebanon', 'Cyprus']	[1.0, 1.96741229396373e-16, 8.679598888329529e-17, 3.724564077159704e-21, 3.9496530743018654e-28]	JMqGFTRErvhUjQe47v_uJA
Iraq	['Iraq', 'Netherlands', 'Ecuador', 'Haiti', 'India']	[1.0, 0.0, 0.0, 0.0, 0.0]	JFPx3foVTIXo6MCdvQsR8A
Iraq	['Iraq', 'Iran', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 4.0800290165189233e-39, 0.0, 0.0, 0.0]	gkR8m6gv_IHYIefLCfAxww
Iraq	['Iraq', 'Bahrain', 'Saudi Arabia', 'Kuwait', 'Algeria']	[1.0, 3.0006017917468074e-36, 9.678768493091512e-41, 1.0312155398966329e-41, 1.2611686178923354e-44]	4dmno_2Hbn2FqxiaUOAxCA
Iraq	['Iraq', 'Iran', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 1.401298464324817e-45, 0.0, 0.0, 0.0]	U-riEFqa58NehDXpceYnLQ
Iraq	['Iraq', 'Iran', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 2.3291332100158866e-39, 0.0, 0.0, 0.0]	cHtiWWgwVVIuPcQDHCEbsQ
Iraq	['Turkey', 'Iran', 'Iraq', 'Cyprus', 'Oman']	[0.9999996423721313, 3.4453390185262833e-07, 6.781879745287878e-12, 5.879364212988466e-17, 2.922005820320767e-20]	2hMPe5DIUibHlpRH3cSXRA
Iraq	['Iraq', 'Iran', 'Turkey', 'Lebanon', 'Cyprus']	[0.9999995231628418, 4.2016526435872947e-07, 1.1194024873706354e-10, 1.7980719605146932e-23, 3.178715987511966e-32]	7cfciKpO-eAz3as8UWxr2Q
Iraq	['Iraq', 'Algeria', 'Egypt', 'Bahrain', 'Lebanon']	[1.0, 4.2042689574108786e-29, 8.060364763588425e-32, 3.774985959013911e-36, 2.37354232016819e-38]	6gtUI9uzT735RJE-alB7tA
Iraq	['Iraq', 'Iran', 'Ecuador', 'Haiti', 'Netherlands']	[1.0, 2.5873310003293775e-29, 0.0, 0.0, 0.0]	1ZN-8sxAftoGPrJcAkL1tw
