Gold	Predictions	Probabilities	Filename
Ethiopia	['Ethiopia', 'Australia', 'South Africa', 'Finland', 'China']	[1.0, 0.0, 0.0, 0.0, 0.0]	bnh8BHylTkdVySlymtki3A
Ethiopia	['Ethiopia', 'Tanzania', 'Dominica', 'Nepal', 'Guatemala']	[1.0, 1.6898412324124045e-39, 2.1734139181677913e-41, 8.993533544036676e-42, 4.021726592612225e-43]	TvBEbJFBX5c8jp9KxTj9LA
Ethiopia	['Ethiopia', 'Oman', 'Tanzania', 'Dominica', 'Algeria']	[1.0, 5.582417896609243e-33, 1.5452118166109758e-41, 3.29305139116332e-43, 1.1630777253895982e-43]	YRetIXg262uLJwV23dQVfQ
Ethiopia	['Ethiopia', 'Guatemala', 'Tanzania', 'Dominica', 'Mexico']	[1.0, 9.033242679642528e-32, 4.324873951133923e-36, 1.2080874320637113e-40, 2.1720126197034665e-43]	hXxtYeYBY3Rko12uqFT_bQ
Ethiopia	['Ethiopia', 'Australia', 'South Africa', 'Finland', 'China']	[1.0, 0.0, 0.0, 0.0, 0.0]	WEPUosKtZgvcBfj9UZM2Ug
Ethiopia	['Ethiopia', 'Tanzania', 'Lesotho', 'Guatemala', 'South Africa']	[1.0, 3.2170096269759063e-17, 7.511715924155762e-23, 2.1967560620597156e-26, 1.617019183842162e-35]	nAC8_gPuedEVY1Adpo1MEQ
Ethiopia	['Ethiopia', 'Australia', 'South Africa', 'Finland', 'China']	[1.0, 0.0, 0.0, 0.0, 0.0]	Z5H0YIYsqW67ogzKJ5a-aw
Ethiopia	['Ethiopia', 'India', 'Nepal', 'Mexico', 'Tanzania']	[1.0, 3.665030095172544e-21, 3.535732637363199e-22, 1.7489077324370185e-28, 7.851973049843012e-29]	amZMF28vOxO-hxXRwpmvyQ
Ethiopia	['Ethiopia', 'Tanzania', 'Australia', 'Finland', 'China']	[1.0, 4.718304391322895e-36, 0.0, 0.0, 0.0]	J05arDJn77es2FT8dE3t0w
Ethiopia	['Ethiopia', 'Australia', 'South Africa', 'Finland', 'China']	[1.0, 0.0, 0.0, 0.0, 0.0]	W4JQIzfs0PSWiOrlkpwP3A
Ethiopia	['Ethiopia', 'Guatemala', 'Colombia', 'Tanzania', 'Finland']	[1.0, 2.377635321867793e-33, 5.044674471569341e-44, 5.605193857299268e-45, 0.0]	eXA-2wKGNtqfMj6grxgezQ
Ethiopia	['Ethiopia', 'Guatemala', 'Mexico', 'Nepal', 'Colombia']	[1.0, 2.0865389971369552e-10, 1.8988927778416362e-20, 2.5626837548257542e-23, 3.643233604585922e-26]	smQLoo89p2RsKO_6EQ9B1w
Ethiopia	['Guatemala', 'Ethiopia', 'Nepal', 'Mexico', 'El Salvador']	[0.9999998807907104, 6.299755739291868e-08, 2.7721555606596837e-10, 1.6385592156113044e-13, 9.852900017138372e-14]	d4r-52oFybaZiS4mYoT7BA
Ethiopia	['Ethiopia', 'Nepal', 'Guatemala', 'Ecuador', 'Bolivia']	[1.0, 3.280294438856579e-11, 3.976721749174414e-17, 9.839809694685796e-18, 7.091097889577462e-21]	CHt5mmFyU1OKQs5-ZL68sQ
Ethiopia	['Ethiopia', 'Guatemala', 'Colombia', 'India', 'Ecuador']	[1.0, 7.208334850592779e-24, 5.512404581354519e-37, 1.6406514524192104e-39, 1.2823982896268563e-40]	IHjKo8e1O36CYmL8uJCo2A
Ethiopia	['Ethiopia', 'Dominica', 'Senegal', 'Guyana', 'Guatemala']	[0.9999998807907104, 7.804842283576363e-08, 4.351841902655812e-24, 3.625032549720452e-25, 3.078309787647668e-25]	JAMpmfJCYBRshFm5BVOtIw
Ethiopia	['Ethiopia', 'Tanzania', 'Australia', 'Finland', 'China']	[1.0, 2.802596928649634e-45, 0.0, 0.0, 0.0]	Tq_btQXOs2K4Ad3R5h0N2Q
Ethiopia	['Ethiopia', 'Tanzania', 'Australia', 'Finland', 'China']	[1.0, 1.2611686178923354e-44, 0.0, 0.0, 0.0]	yb7YcXLU3LlDegHbnH1sJQ
Ethiopia	['Ethiopia', 'Australia', 'South Africa', 'Finland', 'China']	[1.0, 0.0, 0.0, 0.0, 0.0]	T2bc6L5GBt8zO6LjOX6gcg
Ethiopia	['Ethiopia', 'Tanzania', 'Australia', 'Finland', 'China']	[1.0, 1.1350517561031018e-43, 0.0, 0.0, 0.0]	3_ycuoowMosAEi40oJyZKg
Ethiopia	['Ethiopia', 'India', 'Paraguay', 'Tanzania', 'Nepal']	[1.0, 8.110842108492961e-28, 1.8832254055244382e-34, 1.5090636021534107e-34, 4.0929453427419134e-35]	eXO3Q42KdjhObJI5KYfHJg
Ethiopia	['Ethiopia', 'Australia', 'South Africa', 'Finland', 'China']	[1.0, 0.0, 0.0, 0.0, 0.0]	VslSh6IjnImJN8s8pMGtBA
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	j2vW6l8m0fOTxFzJ2yNUMw
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	47fxo7bkblQC3DJWJaLjEA
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	iR-zo60k1cDtDvRfSnaQ-Q
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	XIIQ4p9s4GWALdg3xTGczg
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	6Fup9hRdLmFooCspWQKz9g
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	-otUpQGgo24UfDC7Z1X7CQ
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	8eWVz8JlOun5bNi7DeE8AQ
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	rrkkPCbR1gtyrzQ4lHyqgA
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	n_p89Z1zYkj89osi9P8iJw
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	UwrYbwX5g6PaLB1_9X_cFQ
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	fbcyKW1Htp2VAJ-wU8Aazg
South Korea	['South Korea', 'China', 'Finland', 'Lesotho', 'Sweden']	[1.0, 3.248480209688854e-17, 0.0, 0.0, 0.0]	qqBOP5CHd_O7wH8FdfXFCg
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	az6ih5JgrgHmw4nT7KtU3g
South Korea	['South Korea', 'China', 'Finland', 'Lesotho', 'Sweden']	[1.0, 1.9440394363080085e-38, 0.0, 0.0, 0.0]	E2bzwfcwBWUF27rIGJfScQ
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	xewny4R5bASiHAj2d6ykJQ
South Korea	['South Korea', 'China', 'Finland', 'Lesotho', 'Sweden']	[1.0, 3.5348671483746674e-31, 0.0, 0.0, 0.0]	eokS0mZvJudii9S1dW5YVw
South Korea	['South Korea', 'Chile', 'Panama', 'Ecuador', 'Finland']	[1.0, 8.434415456771074e-42, 9.10844001811131e-44, 4.203895392974451e-45, 0.0]	3MGe2pAzGnNuPEriPGR5Nw
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	0Xnzf9fBIYSkhFOJeCy_nQ
South Korea	['South Korea', 'China', 'Finland', 'Lesotho', 'Sweden']	[1.0, 6.221765181602188e-43, 0.0, 0.0, 0.0]	XT73s20AG7GsPeSWDNIWqQ
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	Y4MN_ehx01j0w8GXzWCjmQ
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	h288Y70c76c4-fY4_qLPAQ
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	CKuNV5qT0SwRlHV-ttCVJQ
South Korea	['South Korea', 'China', 'Vietnam', 'Mongolia', 'Taiwan']	[0.8148413896560669, 0.18515855073928833, 1.0121464333178976e-30, 2.5538797318931123e-31, 2.796865954242177e-37]	sITN2-72XRct44tp4FlkRw
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	cUEKWyDtEwlWBIFd5FdtAw
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	8r3DC-_QMzGouee_idV45Q
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	lPY-f0Vn6BV3KAvpWd3B0Q
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	VcBhQvU7ZVgTKJcDgcDB4w
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	0yt56_jH1nmax_CkNRAiRg
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	J3NGaZH3IGF0MqjAJG-M2Q
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	XwuUhaUV2zjBVfX6gCqRag
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	ZeeJiAJTyrfpq_okKVmk_g
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	mSeiqsN0UN9yNS_E_E6-jA
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	HCiaFZVu92dwedeL7S0BGw
South Korea	['South Korea', 'Japan', 'Sweden', 'Finland', 'China']	[1.0, 5.5935665284703716e-18, 0.0, 0.0, 0.0]	EFw8NJ9TXt8_t5Fukjrp8A
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	VbbHbOIKfOTAPK3nYqTrtg
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	h0-hNgIsrqHBqTE7jYPa6Q
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	07pe1vCNuA5RJ25k_Ny3SQ
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	EAztNg_GIQtQ6cIBi9qEyw
South Korea	['China', 'Saudi Arabia', 'Qatar', 'Bahrain', 'Ethiopia']	[1.0, 5.337312623115986e-12, 2.7258642526401815e-21, 2.2824152708002392e-21, 2.24606981094584e-21]	xoQB9Ym-oFHhlEbhrqrFVw
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	glqvdXiPavwY3RVUEN43cA
South Korea	['South Korea', 'China', 'Finland', 'Lesotho', 'Sweden']	[1.0, 4.1704056923105824e-29, 0.0, 0.0, 0.0]	rpDqHuCX3KcXTtI3fzwccg
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	bELMFnl-dHOLPxzHO2KR1g
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	lv3-BDEY8re5ljL3NP-1dQ
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	TmKK5IJYDvFJTLyAHzymEQ
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	ScGU_oIaK-cFcqQoinXKsw
South Korea	['South Korea', 'Japan', 'Sweden', 'Finland', 'China']	[1.0, 7.662412106805246e-40, 0.0, 0.0, 0.0]	VIMna0VaIPNqnowm3PCj0Q
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	VSY1UeXC1ofjVYz578dLrw
South Korea	['South Korea', 'Taiwan', 'China', 'Japan', 'Lithuania']	[1.0, 1.2344738133194394e-13, 1.1731949156749048e-19, 4.654857115152728e-21, 4.699707631525113e-23]	rxA2GvXXLxRE-bb44nSydw
South Korea	['South Korea', 'China', 'Taiwan', 'Oman', 'Australia']	[1.0, 3.7971002210535065e-12, 1.3528275504438216e-40, 0.0, 0.0]	Z7nx8TTLZG5WzKAsIBGomA
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	80Wl5IdTzigRO36FTnLp1w
South Korea	['South Korea', 'China', 'Taiwan', 'Oman', 'Australia']	[1.0, 2.1529238415606315e-22, 2.146471793437664e-28, 0.0, 0.0]	6SFbX3xyeuIiqCp5iFSmBw
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	gbmnyNWTj9-kHJ7A8jNYWA
South Korea	['China', 'Japan', 'Taiwan', 'South Korea', 'Mexico']	[1.0, 5.86002464331159e-08, 1.7365302988972542e-12, 1.609385496142526e-16, 1.0999670520305423e-29]	gpnsdos2ObbEA3Ildp_SyQ
South Korea	['North Macedonia', 'China', 'Kosovo', 'Bulgaria', 'Kazakhstan']	[0.9972953200340271, 0.002669252920895815, 3.5439879866316915e-05, 6.3729828705949565e-12, 1.5544439650391761e-12]	2UPobYUjLPrT6_jvdVBPyg
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	_xwfr30MWjThiL_vOLHx6g
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	X1jcoqTc_a7jUqJFLgbr_w
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	0hkqYBda8Gkw0mXj_ZIHNQ
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	AY6aHvWsHwaXQexDIeX16g
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	-Nj6P8fYXRqtZDYPliTRVg
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	c_DxkK_RAHALxdtuhkVkow
South Korea	['South Korea', 'China', 'Taiwan', 'Israel', 'Cyprus']	[1.0, 1.8557052595957746e-12, 5.7297566790915656e-39, 3.580997206105105e-39, 1.925804479521596e-41]	lfRDF8hoV-NbtwXz4nJuBA
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	_8_dhB3S1ABYAIgYlifAHQ
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	nl3C4WHCXVVC--fd_DM3Xw
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	d4IlcDhAmYGobbrdR3m6YQ
South Korea	['South Korea', 'China', 'Taiwan', 'Vietnam', 'Mongolia']	[1.0, 2.1323653953686517e-09, 5.515174403486027e-32, 6.305843089461677e-44, 6.165713243029195e-44]	W595PBM9RvM6F9FvRROjHg
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	E9KCd8isZQwonpJRT0XvZg
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	fsnT3T_EfA2WgQ688GorDQ
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	ILX1FkOkrv6CrsWmI_Hnaw
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	3D0VhvrZc0PFIQmYSx-rag
South Korea	['South Korea', 'Japan', 'Taiwan', 'China', 'Finland']	[0.9999325275421143, 6.745560676790774e-05, 1.5370881900697174e-17, 1.401298464324817e-45, 0.0]	ygo6Xe7Py9UzGzDI9JNN5Q
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	rtjC9jOrJRWrDarFAV1IXQ
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	eIiD9s2O3Pw6otKmqcD81A
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	EAQbYp7I-eO5f_ldlZzTRQ
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	BGuRzolZVgM4AmAdqzSH7g
South Korea	['South Korea', 'North Macedonia', 'Finland', 'Oman', 'China']	[1.0, 7.006492321624085e-45, 0.0, 0.0, 0.0]	XthDz4wskweomobYYUIAVQ
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	liR2GPt5xFY2K1ejSCAoGg
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	gFDWIasIEXzotHEOO1bRPw
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	oI-bFPMQFB1Zx5TuzthVQw
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	2W-XD3pWUJonuq9pceM2TA
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	2E8dp_mIwGSzXOuT5id7YA
South Korea	['Japan', 'South Korea', 'Brunei', 'Sweden', 'China']	[1.0, 3.697624888568396e-13, 1.401298464324817e-45, 0.0, 0.0]	WhUHysBRZTwNPAw_Htd95A
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	sRHjRhpGiYAE5fU_6Avftw
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	5fRFV_4qEDuTlrGZbFVyMQ
South Korea	['South Korea', 'Taiwan', 'China', 'Japan', 'Oman']	[1.0, 7.030513940418927e-38, 2.6629505301873445e-38, 1.1911036946760945e-43, 0.0]	1PCqGyc28oCAu3f7apJ87w
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	9IpPC2Qw0ceVDFCd1KkVJg
South Korea	['South Korea', 'Japan', 'Taiwan', 'Finland', 'China']	[1.0, 1.6567711951715055e-24, 4.184156590702095e-37, 0.0, 0.0]	fohSjlnCSLBLN2PvMzS5OQ
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	-SJBZvP8IWHaaeTUfK5-AQ
South Korea	['South Korea', 'China', 'Bulgaria', 'North Macedonia', 'Taiwan']	[1.0, 7.962476789025175e-10, 1.622420162740203e-19, 3.274490420666913e-20, 2.3057207210518157e-20]	ldFTh2JL6JuSi2ducPijIQ
South Korea	['South Korea', 'China', 'Mongolia', 'Finland', 'Australia']	[1.0, 2.416105239055194e-14, 2.507394309123101e-35, 0.0, 0.0]	WoRj2u9-lsWzhf8uFsN7Nw
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	XyB6w6E--W_xK0MscUISDA
South Korea	['South Korea', 'China', 'Finland', 'Lesotho', 'Sweden']	[1.0, 5.605193857299268e-45, 0.0, 0.0, 0.0]	r0qcBRHqcqXyNcAt4XqkJg
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	W9j4gW1Dx9zPz0YOTj5xtg
South Korea	['South Korea', 'China', 'Finland', 'Lesotho', 'Sweden']	[1.0, 2.292590413129622e-28, 0.0, 0.0, 0.0]	cT2JhELwaFlZnbUKssOBnQ
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	wi4AVt6ooXkFWIn0G0wbfA
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	3BDtmmQaoyztpCWw4zee_w
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	vtxrFWj82YAezrFRahGIbw
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	xYuJPDCX0NM-tHiPZ6c0yg
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	DEN_lH6wkAY0x-ynZ8ZhdA
South Korea	['Mexico', 'Guatemala', 'Colombia', 'El Salvador', 'Paraguay']	[1.0, 5.2863029776609345e-15, 1.985512362039546e-26, 3.501655528441902e-28, 1.3939438128752858e-32]	6iKZEnd3PQAVSfivkMe9wQ
South Korea	['South Korea', 'Finland', 'Lesotho', 'China', 'Sweden']	[1.0, 0.0, 0.0, 0.0, 0.0]	3SMZjXDXu5Dd5ManN8DvGA
Senegal	['Algeria', 'Morocco', 'Senegal', 'Egypt', 'Malta']	[1.0, 6.021160175336796e-16, 3.789881832005631e-18, 9.65972492857296e-34, 2.186795264725648e-36]	gUNKkiZagsMs5optn_X2Vg
Senegal	['Egypt', 'Algeria', 'Morocco', 'Senegal', 'United Arab Emirates']	[0.9411051869392395, 0.05889485031366348, 1.2548915240273573e-09, 8.862673148477725e-17, 7.3306604065663305e-28]	Utn07tcV2X-8i4isA46kmw
Senegal	['Senegal', 'Algeria', 'Morocco', 'Egypt', 'Malta']	[0.986671507358551, 0.013328354805707932, 7.800869639140728e-08, 1.924966678883429e-16, 5.498240350097369e-22]	9vmZ2vTmJ4_-jmWTkF7EaQ
Senegal	['Senegal', 'Algeria', 'Morocco', 'Egypt', 'Malta']	[1.0, 1.6282744597084786e-10, 5.316087832459948e-16, 4.1134877916539314e-17, 2.6928649968575008e-20]	3NTVF3H07u0z4PxAUN9S7A
Senegal	['Senegal', 'China', 'Australia', 'Finland', 'United Kingdom']	[1.0, 0.0, 0.0, 0.0, 0.0]	-ZHMYCubkoiEXT_GwbRsPA
Senegal	['Algeria', 'Morocco', 'Senegal', 'Egypt', 'United Kingdom']	[0.9970293045043945, 0.0029706198256462812, 4.1586853860749173e-13, 4.021726592612225e-43, 0.0]	-dsCk48c7qOpXgmzWNisiQ
Senegal	['Senegal', 'Algeria', 'Morocco', 'Oman', 'Saudi Arabia']	[1.0, 2.0558751080296013e-18, 4.602463813130458e-31, 1.7000434234501726e-32, 1.450125308015751e-39]	U3Pqe6y9tyrBJW_MIXp15g
Senegal	['Senegal', 'China', 'Australia', 'Finland', 'United Kingdom']	[1.0, 0.0, 0.0, 0.0, 0.0]	7mwQQqdGwWSJRHapsYFQNw
Senegal	['Senegal', 'Bahrain', 'Finland', 'Australia', 'South Africa']	[1.0, 1.137587545804144e-38, 0.0, 0.0, 0.0]	3OjzG9hekSlMkV9k3vS-CA
Senegal	['Algeria', 'Senegal', 'Egypt', 'Morocco', 'United Arab Emirates']	[0.9999816417694092, 1.4783526239625644e-05, 3.4424276691424893e-06, 1.1190640236691252e-07, 4.15117593077774e-12]	VvzBGj-_HeHMCokQnzWnOg
Senegal	['Senegal', 'Ghana', 'Algeria', 'Oman', 'Australia']	[1.0, 3.825544807606751e-43, 9.528829557408756e-44, 0.0, 0.0]	ycmlzZFwPGsRjJvYSbUCUg
Senegal	['Senegal', 'Oman', 'Algeria', 'Sweden', 'Australia']	[1.0, 1.703402431471489e-29, 4.778427763347626e-43, 0.0, 0.0]	fvFSAIRWMBI1hkiGhmKAJw
Senegal	['India', 'Bahrain', 'Oman', 'United Arab Emirates', 'Qatar']	[0.9373112916946411, 0.06268871575593948, 6.9100980363071e-13, 2.2505953399748826e-15, 2.9144524360668754e-16]	WjGOBw-cI4z307txDxsEhQ
Senegal	['Senegal', 'Algeria', 'Morocco', 'Oman', 'United Kingdom']	[1.0, 4.895511695988193e-28, 5.316496133401853e-30, 4.5244281794963556e-37, 0.0]	_bztaH7Y29Yfk_AoHQ7Z-w
Senegal	['Senegal', 'Oman', 'Australia', 'United Kingdom', 'Finland']	[1.0, 2.10249309888933e-34, 0.0, 0.0, 0.0]	0TmUHa0pn0UJldddV4SOng
Senegal	['Senegal', 'Ghana', 'Finland', 'Australia', 'Sweden']	[1.0, 9.248569864543793e-43, 0.0, 0.0, 0.0]	XGBTgIVtm_LJctxseymmuw
Senegal	['Senegal', 'Algeria', 'Morocco', 'United Kingdom', 'Finland']	[1.0, 7.489759969232117e-33, 3.531272130098539e-43, 0.0, 0.0]	rM1MCeSDhe13TQ68XQI4wQ
Senegal	['Bahrain', 'Egypt', 'Iran', 'Qatar', 'Saudi Arabia']	[1.0, 2.3293598495378876e-13, 1.9290058349017499e-16, 1.327120898543993e-16, 9.029056048992762e-21]	VGWTMPfQyjYMSalZ535YJA
Senegal	['Senegal', 'Algeria', 'Morocco', 'United Kingdom', 'Finland']	[1.0, 3.179747576353975e-10, 6.172148729610694e-12, 0.0, 0.0]	wOnXueunAl_tVBKc9CBg_w
Senegal	['Senegal', 'Bahrain', 'India', 'Oman', 'Saudi Arabia']	[0.9998873472213745, 0.00011173776147188619, 9.429159604223969e-07, 3.4576255747431617e-10, 5.397953611874229e-11]	XW_m6LYCPdR_wyYd9ARB8g
Senegal	['Senegal', 'Algeria', 'Morocco', 'United Kingdom', 'Finland']	[0.9999971389770508, 2.811815875247703e-06, 7.277792666627929e-27, 0.0, 0.0]	SwAOGIx_4oZ6OEeBrXPt-A
Senegal	['Algeria', 'Iran', 'Bahrain', 'Lebanon', 'Israel']	[0.9987990856170654, 0.0012001697905361652, 7.579159841952787e-07, 3.0726785005263935e-10, 1.5822692548544959e-12]	4V-HucbRTfX0gqqFyj47pQ
Senegal	['Senegal', 'China', 'Australia', 'Finland', 'United Kingdom']	[1.0, 0.0, 0.0, 0.0, 0.0]	zexvdfImUpSFc4njBKmKwg
